date,code,open,high,low,close,volume,amount,return
2025-11-04,600519,1411.074268943597,1411.7429375446202,1399.9438353807382,1405.076416015625,2656572,0.0,-0.004181174118403352
2025-11-05,600519,1402.0185760342786,1407.0331707332734,1396.2370108446887,1396.3057861328125,3447527,0.0,-0.006242101698413882
2025-11-06,600519,1406.0597605512144,1417.3180232106897,1406.0499183633417,1411.1038818359375,3834782,0.0,0.010598033647135185
2025-11-07,600519,1411.0842134626375,1415.676074264019,1407.1511791227865,1409.333984375,1886139,0.0,-0.0012542644689168547
2025-11-10,600519,1410.9759643454192,1439.1855934344067,1410.9562799709165,1437.8189697265625,4945154,0.0,0.02021166428069554
2025-11-11,600519,1437.5239487866763,1437.7009881310953,1422.7750710631467,1434.5643310546875,2669156,0.0,-0.002263594193985363
2025-11-12,600519,1435.5378478033706,1453.6101453725582,1434.7807194896643,1440.621337890625,3299210,0.0,0.004222192553389625
2025-11-13,600519,1437.6419468727445,1448.9100511379847,1433.590926558981,1445.763671875,3117923,0.0,0.0035695250716643034
2025-11-14,600519,1445.3900438191029,1454.1901596806642,1431.9194499247928,1432.21435546875,2747306,0.0,-0.009371736660582997
2025-11-17,600519,1429.6578960820657,1448.339808066632,1421.5853819962183,1446.373291015625,3446221,0.0,0.009886044985382814
2025-11-18,600519,1446.0783543353925,1461.191034000266,1444.406862749963,1451.2896728515625,3420478,0.0,0.003399109943799772
2025-11-19,600519,1449.3231121925587,1454.760560816075,1445.350709216004,1446.3831787109375,2204537,0.0,-0.003380782094993151
2025-11-20,600519,1447.3566107101806,1455.1243773952792,1440.5033273041859,1442.5484619140625,2400232,0.0,-0.0026512454329651325
2025-11-21,600519,1445.8817295048011,1455.222685934788,1431.6244802169265,1442.0469970703125,4260720,0.0,-0.00034762426149936854
2025-11-24,600519,1442.4402844137396,1446.3733185907367,1426.8359761175702,1427.69140625,3360744,0.0,-0.009955008990329417
2025-11-25,600519,1433.5909550771287,1433.5909550771287,1420.3169647523405,1420.4644775390625,2844069,0.0,-0.005061968349252655
2025-11-26,600519,1424.6236611419129,1429.1564686809918,1419.4123427854524,1424.88916015625,2030616,0.0,0.0031149547821520684
2025-11-27,600519,1425.2333112943838,1425.7249405842406,1414.9484649591213,1423.0701904296875,2228689,0.0,-0.0012765692781064875
2025-11-28,600519,1422.2835184627877,1431.1328455738592,1418.8421134751486,1426.216552734375,2321121,0.0,0.0022109677553834306
2025-12-01,600519,1426.7081985895145,1437.7895419826905,1417.858871375658,1423.7584228515625,2733342,0.0,-0.0017235320106891994
2025-12-02,600519,1423.7583452780093,1427.612761908531,1410.995668818114,1411.98876953125,2504726,0.0,-0.008266608387636265
2025-12-03,600519,1411.772551339951,1411.9297862926462,1404.0932442609826,1405.1748046875,2357279,0.0,-0.004825792521007122
2025-12-04,600519,1405.1747819481443,1408.517885052383,1394.634279007419,1400.1405029296875,2907539,0.0,-0.0035826871795726634
2025-12-05,600519,1400.140502167191,1409.0979732270537,1395.735523031775,1406.069580078125,2540166,0.0,0.0042346301217852655
2025-12-08,600519,1405.2730885152432,1412.618121192173,1394.2606406337445,1394.4769287109375,3360280,0.0,-0.008244720980695286
2025-12-09,600519,1394.4867369262577,1397.2103822803617,1376.6111639231412,1377.5550537109375,4263443,0.0,-0.012134926474289265
2025-12-10,600519,1376.5620135091838,1379.315185546875,1360.0236569871922,1379.315185546875,3313347,0.0,0.0012777215917403328
2025-12-11,600519,1383.1104715559748,1388.3511962890625,1378.0860348921683,1388.3511962890625,2238501,0.0,0.00655108479691302
2025-12-12,600519,1394.2606737518113,1401.1434838479063,1389.904785407828,1396.8663330078125,3715919,0.0,0.006133272864611072
2025-12-15,600519,1415.4891592304093,1415.8824866604252,1401.703854991105,1402.126708984375,3335879,0.0,0.0037658406192921934
2025-12-16,600519,1402.323241253736,1404.8601250307722,1391.3107939343245,1398.193603515625,2396367,0.0,-0.002805099884017559
2025-12-17,600519,1401.1434179262187,1415.8332428845138,1393.9460182332407,1409.1077880859375,3138249,0.0,0.0078059179664888845
2025-12-18,600519,1409.5011150965233,1414.7910508353089,1402.234820092999,1407.04296875,1782995,0.0,-0.0014653381050020453
2025-12-19,600519,1410.0,1412.449951171875,1401.010009765625,1410.0,2650868,0.0,0.002101592712997924
2025-12-22,600519,1410.0,1414.1400146484375,1406.5799560546875,1408.260009765625,2042565,0.0,-0.0012340356272163566
2025-12-23,600519,1408.260009765625,1412.9300537109375,1397.18994140625,1407.8599853515625,2450681,0.0,-0.0002840557931692578
2025-12-24,600519,1404.989990234375,1406.3599853515625,1400.0,1400.9000244140625,2518669,0.0,-0.0049436456820398655
2025-12-25,600519,1405.0,1419.47998046875,1401.3800048828125,1414.1700439453125,2338621,0.0,0.009472495752721688
2025-12-26,600519,1414.1700439453125,1419.1400146484375,1410.0,1414.1300048828125,1780299,0.0,-2.8312763851401357e-05
2025-12-29,600519,1414.1300048828125,1414.1300048828125,1401.0,1402.0,2630810,0.0,-0.008577715514789364
2025-12-30,600519,1401.0,1401.9000244140625,1386.0,1389.719970703125,3379194,0.0,-0.008758936731009248
2025-12-31,600519,1390.0,1394.0,1377.1700439453125,1377.1800537109375,3476563,0.0,-0.009023340857541973
2026-01-05,600519,1385.0,1431.8800048828125,1385.0,1426.0,7094942,0.0,0.03544921098553
2026-01-06,600519,1432.550048828125,1436.969970703125,1416.530029296875,1428.010009765625,3958618,0.0,0.0014095440151646876
2026-01-07,600519,1432.8800048828125,1435.0,1420.199951171875,1423.3599853515625,2968380,0.0,-0.003256296792223279
2026-01-08,600519,1423.3299560546875,1423.3599853515625,1408.1400146484375,1412.300048828125,2913454,0.0,-0.007770301706708227
2026-01-09,600519,1417.0,1428.5999755859375,1416.010009765625,1419.0999755859375,2984774,0.0,0.0048147890127561155
2026-01-12,600519,1419.0999755859375,1431.0,1417.0999755859375,1423.22998046875,3608266,0.0,0.002910298748407314
2026-01-13,600519,1426.7900390625,1429.52001953125,1408.989990234375,1411.0,3916866,0.0,-0.00859311610673208
2026-01-14,600519,1411.0,1422.25,1396.1800537109375,1398.010009765625,5175797,0.0,-0.009206229790485465
2026-01-15,600519,1396.02001953125,1402.8299560546875,1388.5799560546875,1388.8900146484375,4090714,0.0,-0.0065235549484488065
2026-01-16,600519,1395.0,1397.5,1380.0,1382.0,5512068,0.0,-0.004960806525908801
2026-01-19,600519,1381.9000244140625,1387.489990234375,1375.0,1376.0,4228640,0.0,-0.00434153400868309
2026-01-20,600519,1379.5,1381.5799560546875,1372.050048828125,1373.550048828125,3648443,0.0,-0.0017804877702579658
2026-01-21,600519,1373.56005859375,1374.4000244140625,1350.0,1351.06005859375,6451625,0.0,-0.016373622682015032
2026-01-22,600519,1352.010009765625,1361.760009765625,1337.47998046875,1340.06005859375,5901089,0.0,-0.008141755009358653
2026-01-23,600519,1340.0999755859375,1348.0,1332.469970703125,1337.0,6194890,0.0,-0.0022835234690609107
2026-01-26,600519,1340.510009765625,1355.0,1325.1199951171875,1342.0,8016606,0.0,0.0037397157816005944
2026-01-27,600519,1344.97998046875,1353.699951171875,1338.0,1343.010009765625,4841596,0.0,0.0007526153246086853
2026-01-28,600519,1343.0400390625,1346.7099609375,1322.010009765625,1323.68994140625,7621801,0.0,-0.014385647328679751
2026-01-29,600519,1335.0,1445.0,1329.06005859375,1437.719970703125,18953440,0.0,0.08614557361955377
2026-01-30,600519,1435.0,1435.0,1401.0,1401.0,9447974,0.0,-0.025540419171590778
2026-02-02,600519,1425.0,1458.5799560546875,1411.6199951171875,1427.0,8572427,0.0,0.01855817273376159
2026-02-03,600519,1445.0,1476.81005859375,1443.030029296875,1474.9200439453125,8632066,0.0,0.033580969828530094
2026-02-04,600519,1485.0,1533.27001953125,1474.0,1525.0,10912293,0.0,0.03395435315986828
2026-02-05,600519,1520.0,1565.0,1515.0,1555.0,9162274,0.0,0.01967213114754096
2026-02-06,600519,1555.0,1568.0,1505.8800048828125,1515.010009765625,7896538,0.0,-0.02571703552049842
2026-02-09,600519,1518.0,1542.8800048828125,1513.489990234375,1524.9599609375,5116846,0.0,0.00656758114318623
2026-02-10,600519,1524.969970703125,1524.969970703125,1496.5,1504.800048828125,3957596,0.0,-0.013219961589667761
2026-02-11,600519,1504.800048828125,1514.0,1496.0,1504.3299560546875,3092846,0.0,-0.0003123955065017503
2026-02-12,600519,1500.199951171875,1502.8199462890625,1473.3599853515625,1486.5999755859375,4624582,0.0,-0.011785965171663082
2026-02-13,600519,1486.5999755859375,1507.800048828125,1470.5799560546875,1485.300048828125,4167901,0.0,-0.0008744294222796656
2026-02-24,600519,1521.0,1524.4000244140625,1463.5999755859375,1466.800048828125,4191253,0.0,-0.012455395806790781
2026-02-25,600519,1470.0,1509.6600341796875,1467.8800048828125,1491.6600341796875,3688067,0.0,0.01694844868012102
2026-02-26,600519,1486.5999755859375,1489.489990234375,1464.6700439453125,1466.2099609375,3295801,0.0,-0.017061577476789713
2026-02-27,600519,1466.989990234375,1476.2099609375,1455.02001953125,1455.02001953125,3216016,0.0,-0.007631881998056533
2026-03-02,600519,1450.0,1457.0,1436.6600341796875,1440.1099853515625,3545386,0.0,-0.010247305177622845
2026-03-03,600519,1440.0999755859375,1452.8699951171875,1422.1300048828125,1426.18994140625,4589086,0.0,-0.009665958910710759
2026-03-04,600519,1415.0,1423.0,1392.0899658203125,1401.1800537109375,4801443,0.0,-0.017536154876153676
2026-03-05,600519,1406.0,1412.9599609375,1395.0,1399.0400390625,3050524,0.0,-0.0015272945420324868
2026-03-06,600519,1395.0,1407.5,1388.0,1402.0,2915415,0.0,0.0021157085250280705
2026-03-09,600519,1390.0,1404.9000244140625,1383.199951171875,1397.0,3744162,0.0,-0.003566333808844524
2026-03-10,600519,1404.9000244140625,1409.489990234375,1398.0,1401.8800048828125,2462592,0.0,0.0034932032088850207
2026-03-11,600519,1402.989990234375,1405.989990234375,1398.02001953125,1400.0,2445673,0.0,-0.001341059774206288
2026-03-12,600519,1395.0,1403.949951171875,1391.010009765625,1392.0,2758646,0.0,-0.005714285714285672
2026-03-13,600519,1392.47998046875,1417.6199951171875,1392.0,1413.6400146484375,3360783,0.0,0.015545987534796968
2026-03-16,600519,1420.0,1466.0,1420.0,1460.1800537109375,6008635,0.0,0.03292212909951764
2026-03-17,600519,1468.0,1498.0699462890625,1461.18994140625,1485.0,4945361,0.0,0.016997866958930574
2026-03-18,600519,1489.0,1496.5,1463.1500244140625,1468.800048828125,3555100,0.0,-0.010909058028198637
2026-03-19,600519,1472.9599609375,1473.0,1446.0,1452.8699951171875,3031859,0.0,-0.010845624442651136
2026-03-20,600519,1452.9599609375,1462.5,1439.0,1445.0,2613234,0.0,-0.005416861208254686
2026-03-23,600519,1433.3299560546875,1435.0,1400.030029296875,1408.0699462890625,4725589,0.0,-0.025557130595804445
2026-03-24,600519,1416.0,1417.5899658203125,1400.1800537109375,1407.3299560546875,2856179,0.0,-0.0005255351385953233
2026-03-25,600519,1410.1099853515625,1417.8699951171875,1401.010009765625,1410.27001953125,2609346,0.0,0.002089107436328952
2026-03-26,600519,1409.0,1413.9000244140625,1400.300048828125,1401.1800537109375,2309289,0.0,-0.0064455499262005
2026-03-27,600519,1400.0,1426.0,1396.6600341796875,1416.02001953125,3008711,0.0,0.010591048438785444
2026-03-30,600519,1407.0,1431.0,1402.52001953125,1420.0,2868459,0.0,0.0028106809323695803
